1.143300324189129472e+07
1.117792124474396557e+07
1.097459814557919092e+07
1.078360621802318655e+07
1.062673789604859427e+07
1.049932751234922186e+07
1.039615338553742692e+07
1.031273716600569524e+07
1.024531109334770218e+07
1.019071768099385127e+07
1.014631535034546629e+07
1.010989326824726909e+07
1.007959444112920947e+07
1.005384579774220847e+07
1.003129396119765751e+07
1.001074539846823364e+07
9.991109604685632512e+06
9.971343925083009526e+06
9.950398536362200975e+06
9.927159997754916549e+06
9.900391634656136855e+06
9.868668615296227857e+06
9.830328754437731579e+06
9.785244585137700662e+06
9.735059259692270309e+06
9.681103832683796063e+06
9.624284865963909775e+06
9.565341249921815470e+06
9.504886214574541897e+06
9.443433140000523999e+06
9.381419055690770969e+06
9.319226315114807338e+06
9.257202826486416161e+06
9.195680835750598460e+06
9.134994900060346350e+06
9.075508383839316666e+06
9.017620071168221533e+06
8.961755261852066964e+06
8.908623356078194454e+06
8.851704193809265271e+06
8.811098849113998935e+06
8.825250104131888598e+06
8.812381242664767429e+06
8.768837330017959699e+06
8.704301723498214036e+06
8.608268172332089394e+06
8.476703473857650533e+06
8.334000390104834922e+06
8.192266372503963299e+06
8.029387854391338304e+06
